# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-168.20234675957386,0.0,0.3242035771062354,3.0844816979681844,0.0,0.0
 0.07169621005676999,0.012850866341261211,0.17924052514192493,2.4999999999999996,-168.20234675957386,0.0,0.3242035771062354,3.0844816979681844,0.0,0.0
 0.10168694851387966,0.025850588745161027,0.4334578964266241,8.476529234125403,-168.44244069785515,0.0,0.3096518126757467,3.2294337028382087,-8.005602750484087,-266.935832938327
 0.12489746946974375,0.03899844469986394,0.5664610449590589,5.730295704493089,-168.67439265066662,0.0,0.2958578260480734,3.3800018520974047,-9.99339710007139,-85.64195320592711
 0.14462876180253306,0.05229369685133463,0.6738155781806924,5.440826247515098,-168.89851670798953,0.0,0.28277367826485716,3.536397044223331,-11.3588128715937,-69.20052414677754
 0.1621549799666544,0.06573559381996524,0.766959354422969,5.314539358693778,-169.11511098373393,0.0,0.2703549074933242,3.6988416791535133,-12.358300787777813,-57.02815672066686
 0.17812733755966687,0.07932337096523878,0.850705793815803,5.243210897649268,-169.324458563897,0.0,0.2585602483911884,3.8675705419614665,-13.10686784615041,-46.866409921856366
 0.19293133607813512,0.09305625110223584,0.927646684094506,5.197304645952095,-169.52682839174787,0.0,0.24735137614566297,4.042831762581782,-13.669943805951105,-38.0353969299745
 0.2068172576682492,0.1069334451735375,0.9993714843659612,5.165289160390968,-169.7224760943656,0.0,0.23669267261426918,4.224887863891205,-14.089644777848248,-30.224927396676588
 0.219958316850907,0.12095415287971004,1.0669389362978907,5.141705169481165,-169.91164475476657,0.0,0.22655101260117672,4.4140169073550455,-14.395236926608293,-23.25475781764509
 0.23248016110745906,0.13511756327137536,1.1310961948959168,5.123626942130015,-170.09456563341254,0.0,0.2168955686470176,4.610513742802326,-14.608141971601803,-17.00269070844778
 0.2444772834482453,0.14942285530558425,1.1923936113892613,5.109343286844176,-170.2714588427273,0.0,0.20769763233370048,4.814691379790672,-14.74463661284731,-11.377281765434015
 0.25602281020956763,0.16386919836901082,1.2512502341445348,5.097785832729956,-170.44253397789194,0.0,0.19893045075467541,5.026882491877616,-14.817438710352965,-6.30565404339473
 0.26717466404604,0.17845575277028597,1.30799368563902,5.088252798732389,-170.6079907070226,0.0,0.19056907682045593,5.2474410680078325,-14.836701732004073,-1.7273380671569294
 0.2779796181043518,0.19318167020360327,1.36288570537598,5.080264056720721,-170.76801932357438,0.0,0.1825902321671866,5.476744227393072,-14.810670706060778,2.4091750693998493
 0.28847606083387006,0.20804609418556685,1.4161391973455537,5.073479972392301,-170.92280126360936,0.0,0.174972181435481,5.715194219995129,-14.746132954139368,6.148535611966644
 0.2986959393544657,0.22304816046711676,1.467930000470842,5.067653497144484,-171.07250959038035,0.0,0.16769461669593735,5.963220642992927,-14.648738384640152,9.529914597608798
 0.3086661610362752,0.23818699742217958,1.518405250976854,5.06260062382597,-171.2173094484784,0.0,0.16073855197155443,6.221282870440241,-14.523233556807565,12.587967633815932
 0.3184096269993275,0.25346172641462733,1.5676894700890065,5.058181482753739,-171.35735848971618,0.0,0.15408622569331687,6.489872767669282,-14.373636831988584,15.35354312174534
 0.3279460090594031,0.26887146214497537,1.6158890901468281,5.054287858244608,-171.49280727256755,0.0,0.1477210114884105,6.769517686916566,-14.203372096260372,17.854227594449174
 0.3372923438076453,0.28441531297813716,1.6630958821676245,5.050834716750832,-171.62379963710933,0.0,0.14162733609417666,7.060783797663461,-14.01537266428974,20.114776223480497
 0.346463493749907,0.3000923812534798,1.7093895938938846,5.047754318456116,-171.75047305701915,0.0,0.1357906035882497,7.3642798071083355,-13.812163219150667,22.1574662303426
 0.3554725100923076,0.3159017635783146,1.7548400096055394,5.044992037337523,-171.87295897026993,0.0,0.1301971260263679,7.68066109076384,-13.59592530366244,24.00238908109326
 0.3643309216116036,0.33184255110590133,1.7995085792597783,5.042503337865816,-171.99138308988148,0.0,0.12483405906591147,8.010634337156395,-13.368550259108414,25.66769945816417
 0.37304896718737,0.3479138297989089,1.8434497219974288,5.040251551310287,-172.10586569612298,0.0,0.11968934303164898,8.354962728265406,-13.131682467881934,27.169827132459744
 0.38163578484167116,0.364114680679296,1.8867118800725993,5.038206215256056,-172.21652191137434,0.0,0.11475164837860476,8.714471766894881,-12.886754989600835,28.52366128427276
 0.39009956681104907,0.3804441800654205,1.9293383791318006,5.03634181662815,-172.32346195877798,0.0,0.11001032546774185,9.090055826561738,-12.63501916643938,29.74271124566283
 0.39844768780716394,0.39690139979718814,1.9713681365455331,5.034636828250657,-172.42679140577556,0.0,0.10545535758778035,9.482685592029846,-12.377569401025989,30.839247003392
 0.4066868119081136,0.41348540744996365,2.0128362492881933,5.033072961952394,-172.52661139352378,0.0,0.10107731892447092,9.893416353348675,-12.115364027192197,31.82442340000331
 0.4148229822649352,0.430195266537937,2.0537744854326183,5.031634583474693,-172.62301885304302,0.0,0.09686733397119268,10.323397568651878,-11.849242984252152,32.70839120482802
 0.4228616968738484,0.44703003670757624,2.0942116978469567,5.030308249717219,-172.7161067090557,0.0,0.0928170411572897,10.773883626664839,-11.579942881599328,33.50039350249186
 0.43080797296324985,0.46398877392176074,2.1341741745927547,5.029082339474579,-172.80596407219002,0.0,0.08891855903906402,11.246246124621479,-11.308109877298063,34.20885471923507
