# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.6227314933287217,0.9694862819585489,3.1064788359650013,5.0185954220379445,-0.041344145552684584,0.0,0.0005323197600427067,1878.5701284501868,-0.0959204415742532,0.20003829426469732
 0.62558185839811,0.978381653892082,3.120783379317117,5.018495176544414,-0.04161584204650526,0.0,0.0005264490058136691,1899.5192107057355,-0.09531989313880605,0.2106917608192616
 0.6284114003495728,0.9872522202232772,3.134983146869192,5.018397958275192,-0.04188377940264748,0.0,0.0005204434615828169,1921.4382998658778,-0.09469283747629434,0.22161030769929066
 0.6312203764537121,0.9960979091259147,3.1490794420082158,5.01830368661783,-0.04214793251752748,0.0,0.0005144144238952471,1943.9579326485512,-0.09403893272382842,0.23279114105040824
 0.6340189368217751,1.0049186487737656,3.1518847149100493,1.0023985667227675,-0.0424082758428945,0.0,0.0005082827272662093,1967.4089760603993,-0.09302758959143416,0.3613797808100262
 0.6368195270038937,1.0137143673405908,3.1406660720961512,-4.005813805078617,-0.04266478333707926,0.0,0.000502044172220444,1991.8566041254778,-0.09159051396470869,0.5131331374011973
 0.6396246444945516,1.0224849930001423,3.1266518029140866,-4.995965134700162,-0.04291742844977815,0.0,0.0004957359516553449,2017.202901384968,-0.09006578638516773,0.5435521273596784
 0.6424343275049103,1.0312304539261619,3.1126148016616257,-4.995937691444063,-0.0431661841828655,0.0,0.0004893560153204552,2043.5020081344032,-0.08853515936503799,0.5447685786925698
 0.6452486150412547,1.0399506782923837,3.0985548752948913,-4.995909687677844,-0.043411023005510856,0.0,0.0004828586722696265,2070.9993574302084,-0.08699851009658496,0.5460171530479031
 0.6480675469260474,1.0486455942725315,3.0844718267420173,-4.995881109738093,-0.04365191687361861,0.0,0.00047628319896953397,2099.5911721504294,-0.08545572505930499,0.5472941881295098
 0.6508911638196804,1.0573151300403205,3.070365454795995,-4.995851943594436,-0.043888837225756816,0.0,0.0004696270606431595,2129.3491874818474,-0.0839066916876884,0.54859898844972
 0.6537195072429525,1.0659592137694573,3.056235554003742,-4.995822174913273,-0.04412175497934059,0.0,0.0004627943105436963,2160.7871514781327,-0.0823512985259456,0.5499308001089102
 0.6565526196003003,1.0745777736336393,3.042081914552091,-4.995791788822898,-0.044350640484882964,0.0,0.00045596636629181034,2193.1442183610925,-0.08078942049324275,0.5512940666302955
 0.6593905442038146,1.083170737806556,3.0279043221500146,-4.9957607698667745,-0.04457546355072691,0.0,0.00044900013977935125,2227.170798858598,-0.07922094391286447,0.552684373092927
