# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,0.00044644440181479823,0.0,0.0009730492671414902,1027.697192494356,0.0,0.0
 0.08077200037360732,0.016310290110885056,0.20193000093401833,2.5000000000000004,0.00044644440181479823,0.0,0.0009730492671414902,1027.697192494356,0.0,0.0
 0.11389281233253336,0.03242893175253416,0.4866620317653518,8.596770851645694,0.001350426116563688,0.0,0.001000108012021949,999.8919996433879,0.027293464781900287,0.8240578406032923
 0.13907902383031617,0.04835743717398415,0.6324295904071242,5.78759368611689,0.002268612961954559,0.0,0.0010280064814415988,972.756512777697,0.03645593325823141,0.3637890707436373
 0.16012160207082388,0.0640973186243182,0.7480015647528505,5.492291535038524,0.0032012550765778895,0.0,0.0010567545150367153,946.2935674944872,0.04432166552803694,0.3738007852414072
 0.1784937963657743,0.0796500883526663,0.8465384960914966,5.363373027560935,0.004148606352511237,0.0,0.0010863933304948682,920.4769321848516,0.05156440546645675,0.3942229121978349
 0.19495359305045423,0.09501725860820534,0.9336184735405718,5.290464950282502,0.005110924392445362,0.0,0.0011169410508679984,895.3023968658676,0.05846475860967407,0.4192246888225462
 0.20995270099730662,0.11020034164016114,1.0122657351194022,5.2434626017432455,0.006088470545713551,0.0,0.001148426873217649,870.7563566483008,0.06517361944003677,0.4472839887635172
 0.22378637107545962,0.12520084969780834,1.0843476801819165,5.210616174542909,0.007081509777990651,0.0,0.0011808773463298737,846.8279987824017,0.0717842211551199,0.47786319015392786
 0.23666034313375825,0.14002029503047056,1.1511167855230453,5.186364009395926,0.008090310728670278,0.0,0.0012143341247076635,823.4965810919117,0.07835972814849704,0.5107597689043091
 0.24872490015076634,0.1546601898875218,1.2134631082113132,5.1677258104358685,0.009115145578986298,0.0,0.0012488185377036497,800.756851222611,0.08494591627949964,0.5459121393116778
 0.2600938649936878,0.16912204651838686,1.272046912861137,5.152958555087723,0.010156290052419933,0.0,0.0012843634339231933,778.5958192109364,0.09157777227905431,0.5833298010138345
 0.27085595963356,0.18340737717254188,1.327374561568123,5.140973997943117,0.01121402328493314,0.0,0.001321006331513378,756.9986427350237,0.09828321232136701,0.6230608693469292
 0.2810819767253067,0.1975176940995148,1.3798448408971664,5.131057268757319,0.012288627813111491,0.0,0.001358774794231796,735.9571315608376,0.10508534442462962,0.6651790273998794
 0.29082950988432116,0.21145450954888625,1.4297787165240663,5.122719236991918,0.013380389395518787,0.0,0.0013977046494439995,715.4587347175209,0.11200388494166272,0.7097734784964421
 0.3001461882285295,0.22521933577028977,1.4774392452821261,5.1156138483290725,0.014489596999465946,0.0,0.0014378290302443926,695.4929821037392,0.11905612311244917,0.7569476921107224
 0.30907195603186816,0.23881368501341274,1.5230453606509975,5.109489331753914,0.015616542609694278,0.0,0.0014791896456260788,676.045835608011,0.12625755397835953,0.8068136013146895
 0.3176407212735774,0.2522390695279963,1.566781693263608,5.104158111336742,0.016761521103901302,0.0,0.0015218179516998873,657.1088209880749,0.13362234369938583,0.8594925305197444
 0.32588157454132716,0.26549700156383654,1.6088057395372661,5.099477555087343,0.01792483016399054,0.0,0.001565750152933574,638.6715007668432,0.14116366622395754,0.9151142824110639
 0.3338197078488831,0.2785889933707843,1.6492532059755283,5.095337262699037,0.019106770015851256,0.0,0.0016110352226240447,620.7188930178733,0.14889392834152654,0.9738135929527565
 0.3414771191156126,0.2915165571987458,1.68824206741123,5.091650438719843,0.020307643337554943,0.0,0.0016576959860261722,603.246921286936,0.15682497385524075,1.0357345632163717
 0.3488731605026007,0.30428120529768354,1.7258756990455335,5.088347896553523,0.021527754984250032,0.0,0.0017057876448676053,586.239443701455,0.16496820161683323,1.1010251748886821
 0.3560249709880561,0.3168844499176155,1.762245328726641,5.085373802210281,0.022767411808854977,0.0,0.001755338924324078,569.6905515754266,0.1733346859688232,1.1698414504977255
 0.36294782176429496,0.3293278033086161,1.7974319818808742,5.082682595875572,0.02402692241593419,0.0,0.0018063913951108313,553.5898824067665,0.1819352529455341,1.242344700860866
 0.36965539504831635,0.3416127777208171,1.8315080420315293,5.080236727615078,0.025306596867713003,0.0,0.0018589959632855373,537.9247829202534,0.19078053978586043,1.318701483500353
 0.3761600113804793,0.35374088540440585,1.8645385160719972,5.07800496658725,0.026606746439836546,0.0,0.0019131842755727483,522.6888035657887,0.19988105458192584,1.3990855619057354
 0.3824728166077311,0.3657136386096278,1.896582069970521,5.075961121086811,0.027927683261610818,0.0,0.0019690053943992383,507.8706248568248,0.20924720060614344,1.4836741649789555
 0.3886039369778872,0.3775325495867844,1.9276918839640473,5.074083057471315,0.029269720012094325,0.0,0.0020265012582427054,493.4613269705822,0.21888931703510742,1.5726516275716884
 0.39456260876379784,0.38919913058623457,1.9579163643542103,5.072351939509271,0.030633169512147434,0.0,0.0020857148146950083,479.4519331954925,0.22881768773990918,1.666205332583944
 0.4003572873613736,0.4007148938583937,1.9872997403129182,5.070751632541032,0.032018344371645226,0.0,0.002146685705063482,465.8343779162716,0.23904256917325697,1.7645295181039746
 0.40599573970855096,0.41208135165373366,2.0158825676748107,5.069268232124222,0.03342555650582966,0.0,0.0022094631238316425,452.59863774770946,0.24957418233549278,1.86781984022761
 0.411485123047132,0.4233000162227834,2.043702156889217,5.067889687878397,0.03485511672239719,0.0,0.0022740930420241763,439.73574586460074,0.26042273391988524,1.9762787393887424
